text,label
"Kabar Baru dari WHO Soal Vaksin Sinovac Vs Varian Omicron, Wajib Tahu!  Masih percaya virus Omercon sebagai virus berbahaya...??? BEGO...!!! 👇👇👇👇👇👇👇👇  https://t.co/44i7eSBKjH  https://t.co/RnYNQjCJzB",3
@CNNIndonesia Jadiin dia duta omicron indonesia,2
Penampakan emaknya omicron..,3
"@webarebears001 Take care bro, jgn bawak balik omicron 😂",1
Omicron omicron omicron omicron omicron hadeuhhh. Kpn selesainyaaa,1
"@kompascom tipikal netizen Indonesia, cepet bener dah kalo menghakimi. Kalo mau kroscek sedikit, sebenernya omicron di Jakarta posisinya udah 200+ kasus. Kebetulan aja ada public figure, jadi rame beritanya.",3
"@MiracleOfDoa101 iya tau, tapi yg lagi dibahas kan dia. yg baru aja dikabarkan positif covid varian baru (omicron) kan dia..",2
@corbuzier Bakal ada duta virus omicron gak ni? 🤭,3
"Ke bioskop yuk Ga ah, takut #Omicron",2
Aduh penyumbang omicron ke indonesia makin banyak yah 〒_〒,1
"Gw baca Ashanty kena omicron nyesss bgt gmn engga disini anak2 sekolah Uda bersiap tuk ptm 100 %... Ekonomi baru bernafas sedikit.. stay safe varian ini lbh cepat menular dr varian cov 19 pendahulunya ,duh kesian anak2 Yg mau ptm 100 % yaa Allah...",2
@sweetsmilesoo omicron ka?,2
kalian kalo lagi ptm takut terpapar omicron dkk dak si,1
Kita rakyat miskin Indonesia siap ppkm level 3 lagi setelah ada yg liburan pulang bawa virus omicron. Terimakasih banyak ya orang kaya,3
"Baru liat skrg usaha orang udah mulai rame2 lagi🥲🥲 kok sedih denger omicron, ya Allah capekkk",2
"@MiracleOfDoa101 @yourrkive tapi yang positif omicron ashanty, ngerti gak? gue jg tau yg keluar negeri bkn cm ashanty",2
Seandainya Omicron menimbulkan gejala berat maka artinya vaksin tidak bekerja seperti seharusnya.   Seandainya sebaliknya maka kenapa harus panik? Get over it!,2
"Beritanya mau PTM 100%. Yakin? Kuatir euy. Pertama, omicron. Kedua, PTMT kemaren belum banyak ujian offline. Pasti pada gagap. Harusnya try out ujian di sekolah. Agar guru ga repot. Nanti hasilnya ada di mid semester. Tantangannya 3 bulan jelang naik kelas. Ingat gada ujian akhir",1
"@txtdrkaumbengek Kampret emang, makasih ya oleh oleh omicron nya",3
@corbuzier Wisata murah ke Turki oleh-olehnya omicron. Sarap!,3
"@nyuwwie @yourrkive ya emg bukan ashanty doang, TAPI YANG POSITIF OMICRON ASHANTY BANG...",2
Ini mah bakalan ppkm lagi deh level 10 biar mantap sekalian maksih yg udah pulang bawa virus omicron nya,2
virus omicron itu menyerang sistem pernapasan/gimana?,2
Babik lah kalo smp ada 3rd wave krn omicron,3
Jalan2 ah liburan ah keluar negeri biar pulang bawa virus omicron bukan keren oleh2 nya,3
"@MiracleOfDoa101 @YE4GRN @nabilleehh @yourrkive ok, ya terus? apa dia ga mikirin dampak nya ya? kan kita semua tau ada virus omicron ini, ashanty pun tau dia punya penyakit autoimun , apa tidak berpikir sejauh itu?",2
"""dek km gausah berangkat ya, omicron lg tinggi. pending dulu aja""  oh jadi karena ini bokap nyokap ngomong gini pftttt~",2
"@spitishuizy mulai menakutkan ya, flu batuk pilek skrg lgsung pd ngirane omicron",2
"@vienosofyan_ @henrysubiakto Kaca mata nya kurang tebal kali makanya dia gak nampak apa yg dia tulis dulu, apa dia udah kena virus omicron ya 😂",3
mohon diperpanjang cutinya krn omicron,2
@CNNIndonesia Mungkin keluarga ini mengendors Omicron. Yang susah rakyat kecil  https://t.co/oz7R5CI35M,3
"Ngaco manehmah, yang bawa eta omicron orang kaya. Yang sengsara orang miskin. Cicing wae atuh di imah, teu ngartos acan",3
"@dokterparu Wkwkwkwkw iy... feelingku akan jadi ""yaudah lah ya ~"".  IMO fase Omicron ini penentuan virusnya makin ganas atau makin lemah. We'll see in 1-2 months",2
"Selamat memasuki 2 tahun WFH. Resiko Omicron meningkat, semakin menurun untuk peluang WFO.",3
"Heran, orang² kok pada suka keluarga anang-ashanty???? I mean, ini keluarga tuh rada problematik, terutama si cewe yg pernah ngegas ngebela lakinya tahun berapa dah tuh, tapi sempat rame wkwk. Sekarang pulang liburan bawa omicron tsaay😅",3
"Tadi pagi trendingnya mas Anang dengan model rambut baru. siang ini giliran mbk Ashanty yang trending karena diindikasi positif omicron. Cepat sembuh mbak, 💪",1
"@feelonelyyy @tubirfess Btw emng omicron ini engga kyk delta ya, jd sbnrnya cukup isoman aja. Untungnya udh bnyk yg vaksin",1
"hehe jan lupa abis ini di angkat jdi duta omicron ya ,,,",3
"@mazzini_gsp Jangan terlalu menghujat bro,sekaligus kan ashanty ini bisa dijadiin kelinci percobaan klo dia yg punya auto imun aja gk bergejala berat dan selamat ya kita kan tenang aja ngadepin omicron ini",1
"Selain penyanyi cantik tersebut,menantu dan anak, beserta beberapa keluarga dari besannya juga terkonfirmasi positif Covid-19 varian omicron, menurut catatan dari KBRI Ankara Turki, mereka kebanyakan berada di kota Istanbul dan Izmir yang merupakan destinasi wisata utama Turki",2
"@Bisniscom dia sudah tau risiko mengabaikan himbauan pemerintah ,berlibur atau bepergian keluar negeri berisiko terpapar covid 19 Omicron",3
Ashanty kena omicron???? LAGIAN SIHH!!!!! SIAPA SURUH LU KELUAR NEGERIIIIII. MANA ORANG2 BAWAANNYA JUGA PADA POSITIP. KESEL BANGET GUE AMA ARTIS KADANG2 pada kaga mikir,3
"eh gajadi deh, ada artis yg abis dari turki bawa covid omicron😳",3
"(thread) Pulang dari Turki, Ashanty Dikabarkan Positif Omicron #Ashanty #Omicron    https://t.co/7b8N0Wmkhd",2
Ooo artis itu… yg punya komorbid berat ga bisa vaksin tapi tetep jalan2 luar negri. Terus pulang kena omicron. Waw… banyak uang tapi miskin logika,3
"@mazzini_gsp Kena atau ngga nya Ashanty, gelombang ke3 omicron bakal tetep kejadian di Indon. Kasihan nih bakalan jadi kambing hitam 😂",3
keluarga ashanty plg dr turki kena omicron...,2
"Kementerian kesehatan RI melalui juru bicaranya membenarkan bahwa ada rombongan warga negara Indonesia yang terdeteksi positif Covid-19 varian omicron sepulangnya mereka dari negara Ottoman Turki, yakni pesohor Ashanty dan rombongan keluarga besan mereka.",2
Puasa + omicron 🤗,3
keluarg atta plg dari turki kena omicron....,2
Omicron ya Om🤦🏻‍♂️,2
"Pandemi gini pada ganjen sih, ga bisa nahan diri buat ga plesiran ke luar negeri, ga mikirin kl mereka bawa oleh2 omicron itu yang kena dampaknya sampe amang2 bakso dan gorengan",3
"aku dah bulet bgt mau kost sem 2, dah acc juga dari ndoro bapak si ortu super strict sejagat raya. tapi kenapa ini omicron ngadi-ngadi😫",2
"Terkait omicron, bisa ngga sih rang orang jan pergi dulu ke luar negeri :( Sekalinya pulang, kena  (Ya bener itu udah takdir), tp kalo kita ""paham"" lebih baik ngga pergi pergi dulu kan -_-",2
"Ini laporan covid kemarin, yuk jangan sampai keluarga kita terkena Omicron! O)micron mulai ada di tengah masyrakat, Virus ini berbahaya! Semangat untuk terus sehat!  https://t.co/xrb7WKdtWv",1
Pengumumam Omicron ✅ Artis-Artis kena✅ PPKM lvl ppsb pmdk spmb 😅 Puasa mulai melonjak ▶️ Mudik dilarang ▶️ Mulai landai Des 2022 Liburan Pengumuman Megatron  (Looping),3
@fajarnugros Orang yang abis ke luar negeri pulang-pulang bawa omicron.  Nggak kelar-kelar ini nanti pandemi nya,3
"@StopPlandemit Hahahaa, td gw liat 8 gelaja omicron, tahun 2019 gelaja begitu disebutnya lagi kena pilek 🤣🤣",2
@absolutia Udah tau negara eropa lagi tinggi omicron. Kok ke sana. Ga niat jadi kurir tapi kan harusnya tau potensi exposure-nya. Lu yg tolol dan goblok. Gitu aja ga bisa nalar.,3
"Baru kmrn vid2 mereka ""vlog perpisahan mau balik indo"" muncul di home yt Eh hari ini di twt masuk trending rumor kena omicron 🤷🏻‍♀️",3
"@NdrewsTjan hari ini istri bawa kabar, teman kantornya kena omicron. satu jalan dirumahnya ada bbrp yg kena. temen ini dari awal ga percaya covid, sampe vaksin ga mau. sekarang sy mau liat se""ringan"" apa omicron ini 😄",2
kirain kenapa ashanty trending taunya pulang2 bawa virus omicron,3
Menteri Kesehatan (Menkes) Budi Gunadi Sadikin menerbitkan Surat Edaran (SE) Nomor HK.02.01/Menkes/1391/2021 tentang Pencegahan dan Pengendalian Kasus Covid-19 Varian Omicron (B.1.1.529)  @jokowi lawan pandemi  https://t.co/LoV119G5qy,1
Belum dipastikan apakah terkena varian Omicron atau bukan  https://t.co/T4IUzK2ygY,2
Ashanty terdeteksi positif covid-19 varian omicron setelah pulang dari berlibur di Turki. Ashanty yang semula menjalani karantina di hotel sebagai syarat pelaku perjalanan luar negeri itu pun kemudian segera dievakuasi ke rumah sakit sesuai ketentuan. 💋  https://t.co/K3w5VOiwM9  https://t.co/XrGzgaJQEY,1
"@RudyRoedyanto Ga mudah ya sekarang, situasi bisa berubah setiap saat dan sulit diperkirakan. Delta, Omicron belum tuntas muncul varian baru dari Perancis, IHU. 😥",3
@CNNIndonesia Sultan mah bebas 🤣🤣🤣 siap2 di vaksin lagi kita rakyat jelata...karna Sultan udah bawa pulang penyakit omicron 😂🤣🤣,3
@Askrlfess gen halilintar berubah namanya jadi gen omicron,2
Penganut kaum bumi datar be lyke: “Mana ada omicron. Itu cuma hoax menjelang lebaran.” Sama juancoknya sama artis yg liburan ke LN,3
anjingg jan sampe omicron menyebar luas😢😖  https://t.co/XqfcaaePJd,2
@katzen_jammer Even worse. Karena 'ikatan cinta' atau kontes2an tipi jadi tontonan wajib. Otomatis seliweran dah tu gorengan omicron. Mudah-mudahan emak2 dah latihan tahan banting serbuan media mainstream.,3
Maafkan saya yg benci sama orang yg dari luar negri hanya untuk liburan dan bawa omicron,3
"Wkwkwkwk yg kena smua pada org2 kaya yg jalan2 kesana kemari, aneh bgt liat artis2 gini, dah tau lagi korona + ada omicron, dgn pede nya ttp jalan2",3
"@chilllucu @Ran69style @PartaiSocmed tp ttp aja... itu juga omicron udah lg mewabah di LN, makanya sepulangnya dr sono mereka harus karantina tapi.... karena pejabat jadi karantina sendiri di rumah sendiri gitu khann, hehhee juga....",3
"Welcome omicron, dahlah mengcapek..",3
@CNNIndonesia Terima kasih mba Ashanty dan keluarga. Oleh2 kok bawa virus omicron. Liar biasa,3
Kalo tau pulang dari Turki bisa kena omicron apakah mbak Kinan masih kepingin minta pergi ke Cappadocia?,3
@mazzini_gsp abis ini jadi duta omicron,2
"Sini dibela-belain gak liburan ke mana-mana, yang artis-artis inpluencer liburan ke LN bawa oleh2 Omicron.. 🤪 Seperti biasa rakyat kayak gw hanya bisa jadi penonton aja kalau nanti kasus melonjak lagi 🤣🤣🙏",3
"@FunJunkies Di mana sis? Sedih ya ditunda2 terus, tadinya mau besok juni-juli, gara2 omicron jadi ga tau ni. Sy juga udh lama nggak nengok mertua hiks. Semoga masih ada usia krn udh lumayan banyak umurnya.",3
"@absolutia Udah kena gue omicron. B aja tuh. 2 harian kelar. Gue kira gimana ternyata begitu kena…ya elah, ginian doang 🤣",1
"@sebutalawi @absolutia Udah kena gue omicron. B aja tuh. 2 harian kelar. Gue kira gimana ternyata begitu kena…ya elah, ginian doang 🤣",1
"target vaksinasi tersebut bertujuan untuk mendukung pembelajaran tatap muka (PTM) yang mulai dilaksanakan pada pekan ini dan melindungi anak-anak dari paparan Covid-19, khususnya varian baru Omicron   https://t.co/HivUUtAT5h @jokowi",2
@anamahmad66 @yanabstar Berapa orang mati gegara omicron di eropa Vs kasus?  Coba otak dipake dong goblooookkk.,3
"bila beliau memang benar positif omicron dan menularkan Ke Seluruh Indonesia, maka beliau telah sangat sangat jahat.   apa susahnya sih nggak keluar Negeri ? semua udah online sekarang. ALASAN JENUH ? ya silaturahim ke keluarga, atau ke wisata lokal aja.   ojok kakean polah.",3
"Inilah bund, seleb-seleb ga usah dikasih engagement lagi. Ujungnya kan cuma jadi importir Omicron. Padahal udah dibilang jangan ke LN.",3
@cocochizu Di isolasi dulu lah Udah cape sama covid 19..sekarang omicron,3
"Gw udh kena delta, goblok.  Ngapain nangis gegara omicron yg cuma kek flu doang. Tolooolll.",3
"@CNNIndonesia Ya alloh kemaren Ashanty, sekarang Atta, besok bisa jadi Anang dan lusa Aurel. Keluarga Omicron. Yuk kita dukung Ashanty &amp; Atta untuk keliling Mall &amp; Tempat Wisata sehari penuh.",3
@absolutia ntar kena omicron nangeees!,3
Omicron naik semoga tidak akan seperti bulan Juni-Agustus silam. No. Cukup sekali aja kayak gitu 😔,1
@CNNIndonesia Harusnya sadar diri.. Skrg omicron sedang merebak Jgn mentang2 banyak duit bertindak seenaknya,3
Bunda Ashanty ya kena omicron?,2
Si artis ini bakal merasa bersalah dan overthinking gak ya bikin omicron turut masuk Indonesia dan (amit2) bisa aja makin menyebar luas? Aku nyusahin orang lain aja overthinking berhari2 😣,3
"Cegah penyebaran omicron lebih luas lagi di Indonesia, kementerian kesehatan RI meminta warga negara Indonesia yang tidak memiliki kepentingan di luar negeri, untuk tidak melakukan perjalanan ke luar negeri, kecuali untuk keperluan yang sangat penting di negara tersebut.",1
"@mazzini_gsp Gw pulkam ke jogja kangen ortu aja msh mikir takut bawa virus. Blm lagi ruwetnya di tempat gw kudu minta surat RT RW. Org kaya mah bebas, ke LN pulang2 bawa virus. Suruh karantina kabur,asal sopan bs lolos. Pdhl sblm omicron muncul,kasus cvd menurun loh,ppkm ud gk seketat dulu.",3
Ini udh tau lg musim Omicron masih gak bs nahan hasrat jalan2 ke Eropa.,3
Kata opung sih omicron udh banyak nyebar kok,2
Ashanty kena omicron?,2
"@puanmaharani_ri kemaren semeru, terus omicron muncul, sekarang banjir bandang, hmm lagi banyak"" nya bencana di indonesia, tetep tegar semua, stay safe",1
@glowingcheeks1 @txtdrimedia katanya sekalian ke turki buat ngajakin omicron ke indo gitu kak,2
"Horang2 ber uang bolak-balik luar negeri,pulang2 bawa omicron. Tapi selalu horang kecil yg butuh makan yg disalahkan karena langgar prokes..😪",3
"Jakarta dah mulai omicron yaa,, yee pantek!!! Klo ga keluar negri emg pantat lu pd kedutan apa gmn sih elahh..  Gw mau kluar kota jd ribettt lg aja.. 😌",3
"@doomdazzled @tanyakanrl Pdhl kan bisa ke Bali krna itu msih di indo dan harus pcr terus :) Ya seenggaknya kagak bawa virus omicron ke indo. Tapi lebih baik dirumah aja ditahan gausah kemana"" dlu apalagi kasusnya mulai naik lagi",3
@jawafess kebab khas turki❎ omicron khas turki☑️,3
"konten kan lebih penting, apa itu Omicron",3
@PartaiSocmed Nggak seperti ngartis² yang pada ke Turki dan pulang bawa oleh² omicron itu. Egois.,3
Kita juga sudah siapkan untuk vaksinasi booster untuk mengantisipasi Omicron. Jadi dipastikan stoknya masih ada  https://t.co/m8kUbj5hvD #TargetVaksinTercapai @mahesatiwi @BiLLRaY2019 @Paltiwest @RD_4WR1212  @ChusnulCh_ @Rizmaya__ @YRadianto @seruanhl  @habibthink @FirzaHusainID,1
"Sekarang kan lagi beredar virus Omicron, oke sudah vaksin tapi kan gak ada yang tau. Sumpah kesel banget lihat berita nya, berasa dunia milik mereka saja.",3
"Yang kena omicron ga hanya doi, banyak  Yg penting gejala ringan dan patuh karantina  Semoga cepet sembuh  Nyukur2 in orng yg liburan dan sakit, itu ga baik  Doakn aja cepet sembuh",1
"@txtdrimedia efek kebanyakan duit, ke turki beli omicron",3
Ka @karantinaetk Hadiri Launching Peluncuran Aplikasi Monitoring Karantina Presisi  @DivHumas_Polri meluncurkan aplikasi yang bernama Monitoring Karantina Presisi. Tujuan peluncuran aplikasi ini adalah untuk menangani penyebaran Covid-19 khususnya varian baru omicron.  https://t.co/wGRciBdE7e,1
"Aduh ga bisa tkt covid, omicron",2
Pemerintah menambahkan Prancis sebagai salah satu negara yang dilarang memasuki area Indonesia guna mengantisipasi transmisi dari kasus Covid-19 varian Omicron. Dengan demikian saat ini terdapat 14 negara yang sementara dilarang berkunjung ke Indonesia.,1
"Kata Omicron: Kapok, aku dateng lagi tapi km wes resign. Kan enak mari iki full wfh maneh. 🤣🤣🤣🤣",1
Anak sekolah udh mau mulai tatap muka eh ada omicron. Ini virus keknya takut sama sekolahan ya 🤣🤣,3
"@CNNIndonesia orang kaya kadang g pny otak jg ...udh tau hamil,lg omicron dmn2 ngapain vacation ke luar negri 🙄",3
@iangjungwon tentang omicron??? masuk ga si?,2
"Kalau masalah liburannya sih gw rasa itu pilihan individu masing2 yeu. Kalau kita takut bakal kena omicron ya gausah liburan, kalau ngerasa ""halah gpp"" yaudah sok atuh. Yg penting jangan kabur dari karantina kalau habis liburan",3
"Ketua Bidang Komunikasi Publik Satuan Tugas Covid-19, Herry Trianto mencatatkan sebanyak belasan petugas medis di Bandara Soekarno-Hatta terinfeksi varian Covid-19, Omicron. 15 petugas itu terdiri dari 14 petugas Farmalab dan 1 petugas I-lab.",3
"@MsHamtaro30 Amin banget, sehat semua 🙏🙏, makasih Ms 🙏.  Omicron mulai merebak, stay health Ms 👍👌👌",1
"Vaksin Covid-19 terbukti efektif mengurangi risiko penyakit parah dan rawat inap. Munculnya Omicron menggarisbawahi pentingnya mendapatkan booster, yang semoga gratis untuk masyarakat tidak mampu—meski ada juga yang berbayar. Sebab kebutuhan ini adalah tanggung jawab negara.",1
"Bioskop di Kanada, Cineplex Inc, memberhetikan  sementara 6.000 pegawai paruh waktu. Kebijakan itu dilakukan di tengah melonjaknya kasus Covid-19 varian Omicron. Penyebaran dari Omicron membuat pemerintah menutup sejumlah tempat, salah satunya bioskop.",3
"nasib rakyat jelata, ga nyicipin es krim turki tp digentayangin omicron 😞😞",3
"@PartaiSocmed Kalau org miskin pulkam di bilang takut menyebarkan covid , tapi kalau artis kaya , tukang pamer bebas kemana saja , nggak punya rasa adab empati , harus mau bertanggung jawab membawa virus omicron ke indonesia .Keluarga nggak punya empati .👎👎👎",3
@Askrlfess Kebanyakan orang Indonesia keluar negri ingin jalan-jalan tanpa sadar mereka membawa omicron ke Indonesia,3
@CNNIndonesia Rame dong sekarang di Bintaro sudah masuk virus omicron turkey dadah dadah 👋,3
@PartaiSocmed yang sebelum2-nya bawa omicron dan menulari ratusan orang gak masuk brengsek om ?,2
"@mazzini_gsp Sebenernya di indo udh ada yg kena omicron dia dari bali, sama orang kalimantan klo gak salah..  Tapi si ashanty ini emng bener sih batu,",3
@kumparan Duh knp ngga lydia sama mas aris aja yg kena omicron sih,3
Omicron lalu Florona. Lah si delta kmn? Kok bisa ilang gt ya?,2
"Liburan ke Turki oleh olehnya Omicron, yang di PPKM satu Indonesia",3
Organisasi Kesehatan Dunia (WHO) tegaskan penyakit yang disebabkan varian Omicron tidak boleh disebut ringan.  https://t.co/DZqLcYHgDk,3
"lah kan pemerintah uda bilang omicron paling banyak ditemukan di turki,kenapa dia masi kesana?🤔",3
penyanyi yg suaranya ga bagus tapi muncul terus di infotainment jadi kurir omicron,3
@kumparan padahal mau nitip oleh oleh eskrim orian turki eh yg di bawa malah omicron anjeng,3
vaksin booster pfizer jakarta dimanasi. lama amat tanggal 12 omicron udh dimane2,2
"mending kalau pulang bawa oleh2 apa gitu kek, ini pulang2 bawa omicron atau delta varian~",3
@nangkagembok Semoga omicron bukan jd penghalang lah 🥲🥲,1
Liat aja 98%nya import omicron dari yg liburan nih pasti lol  https://t.co/qpgJL3Vf1Y,3
"Kenalan saya di Bandung orang keturunan India sedang berada di India dan kena Omicron. Dia merasakan biasa-biasa saja seperti layaknya Flu. Kata dia,""lebih serem kena DB daripada Omicron. Lauk ieu mah!""",1
@Wirastark trus kan emang diturki omicron tinggi ye,2
udh bisa siap2 wfh kali yaa. Yang bawa oleh2 omicron makin banyak,2
@tempodotco Bagaimana dengan WNI yang berlibur dan bawa pulang oleh2 omicron?,3
Iya patut diberi apresiasi..mereka rela pasang badan untuk menjadi bagian awal kasus2 omicron di indonesia😂😂😂,3
"@heisinopal @redblouse @tubirfess Intinya tetap salah liburan keluar negeri disaat omicron lagi merebak disana, orkay bawa penyakit",3
@corbuzier Keren ..... Ke luar negeri jemput omicron 🤣,3
"@vlezya @Askrlfess udah divaksin berapa kali pun tetep bisa kena omicron mb, kaya kalo naik motor mau pake helm ato nggak ya sama2 bisa jatoh di jalan, lukanya doang yg beda",1
Amin positif omicron semuanya...,3
"Tersebarnya Omicron di Indonesia membuat kita harus lebih waspada.  Tetap disiplin dan patuh menerapkan protokol kesehatan, menghindari kerumunan, serta memakai masker dengan benar.  #StaySafe #StayFitForLife  https://t.co/qReAHiXxKt",1
😭😭😭 yok omicron minggir dulu.. Jgn smpe bola dan badminton ke skip ya ampun :),1
"Walau Tidak Separah Delta, Jangan Sebut Varian Omicron Ringan  https://t.co/j7i0HOROzl",1
@Zulidddd @Askrlfess bawain oleh oleh omicron 😭,2
"Lumayan kebaca sih dari awal. Nanti gelombang Omicron di Indonesia ini datangnya dari yang pada baru pulang jalan-jalan dari luar negeri, terutama dari yg pelesir ke negara-negara yang jumlah kasusnya tinggi. Mantap, tengkyu ✋",3
Terima kasih buat kalian yang membawa omicron ke indonesia. Gimana perasaan kalian sekarang? Puaskah dengan liburannya? Happy kah?  Ah sudahlah kami yang ekonomi menengah hanya bisa bersabar disaat harga kebutuhan pokok naik signifikan,3
@Catatan_ali7 @Deffal_AG Endorse omicron. Kasian ga tenar. Pas ini waktunya mendekati bulan ramadhan,3
@txtdrimedia Gataunya kena omicron,2
"Ashanty mbok ya diem gitu lho dirumah, udh tau punya autoimun malah keluar negeri. Masa gatau kalau di eropa kasus omicron lg tinggi2nya, emg cari penyakit kelihatannya",3
siap siap ngontolin artis itu kalo sampe gelombang omicron menyerang,3
"@aesthetic_stop bebal sih, pulang bawa oleh2 nya covid omicron:)",3
"@corbuzier Artis ngeyel Bang... Mentang2 byk duit, padahal sdh diingatkan jgn liburan ke luar negeri saat Omicron lg ngamuk di Eropa...",3
"Emang cuma public figure Indonesia sama orang kaya doang yg belagu klu dikasih tau jangan pergi liburan dulu, pokoknya klu ga liburan ""aku stres aku stres pusing mau refreshing pokoknya harus liburan""  Pas pulang dari liburan positif Covid 19 varian Omicron, luar biasa 👏👏",3
Dirjen WHO: Omicron Tidak Menyebabkan Penyakit Parah    https://t.co/D1093OoEpJ,2
Buknnya omicron emang dah masuk indo? Udah berapa krg kena kan?,2
omicron omicron kontol lu bisa diem gak babi,3
Jalan jalan mulu sihhhh. Omicron kan. Bebel banget jadi artis,3
"@mazzini_gsp Penyebaran di Eropa itu udah bukan ratusan ribu lagi, tp udah jutaan kasus per hari. Malah dia liburan kesono, balik2 bawa Omicron elaah.",3
Ashanty kena Omicron  Yang kena imbasnya dari covid dan kawan kawan ttp rakyat biasa.  Yang bandel itu yang sering bepergian. Bangke.,3
"Ashanty lo tuh kalo pulang dari turki bawain kebab, bukan omicron ANJINGGGGG CAPEK GUE",3
"@ngabdul Kalau memang gejalanya tidak berbahaya seperti Omicron, pilihannya ya hidup dengannya.  Yang penting tidak mengancam kelangsungan hidup.  Repot kalau terlalu defensif menghadapi virus ini.",1
Melihat berita omicron nampaknya smt depan belum luring yah 😚😚,1
"81 Persen Kasus Baru Omicron Berasal Dari Perjalanan Luar Negeri, Warga DKI Diimbau Waspada  https://t.co/ecVur7PK4v",2
jerinx berkoar lg dong tentang omicron,2
"@corbuzier biar trend, cuman satu org dari rombongan itu, ga masuk akal. kan katanya omicron cepat. kata WHO juragan covid, 2022 selesai. sabar aja dirumah. ga usah lata ke capadocia.",3
@CNNIndonesia Tetep aja ogah ditutup total bandara minimal 1 bulan penuh untuk blok omicron masuk ke Indonesia.,3
@PartaiSocmed Omicron dianggapnya Popcorn kaliiii,3
@tubirfess Baru ngebatin kemaren keluarga dia apa kabar ya masih di turki kah? Kok ada omicron gini ga takut apalagi autoimun. Nah kaaan,3
@Le_go_shi @kumparan Ya justru karena dia rajin PCR jadi tau kena omicron.,2
Sudah saya duga gerombolan tak patut diteladani ini jadi kurir Omicron krn liburan ke Turki itu....  https://t.co/soK7tfvzgJ,3
"dulu warga depok yg apes krn kena covid sesi 1, sekarang Ashanty kena Omicron. semoga lekas pulih dan mentalnya juga krn bullyian netijen pasti ga kelar2.",1
@Kiasatinaaja @NdrewsTjan Berarti omicron cuma serem di media ya?,1
"ini salah turki yg kurang ketat atau salah ashanti? soalnya perhari kemarin, turki melonggarkan pembatasan perjalanan dan malah nyatain kalo gak perlu khawatir soal omicron yang katanya 'tidak membahayakan' pardon?",3
"Pembawa virus Omicron beberapa adalah yang baru pulang dari luar negeri (dalam rangka liburan atau pekerjaan).  Korbannya adalah rakyat kecil yang kena lockdown dan ekonominya tersendat kembali, duh.",3
"Kita juga sudah siapkan untuk vaksinasi booster untuk mengantisipasi Omicron. Jadi dipastikan stoknya masih ada,” ujar Menkes. #TargetVaksinTercapai  https://t.co/Hz6GLHJMUT",1
@GimbapJinx @Jawil_limit @noonacantyxx Mulih kenek omicron 😜😜😜,3
"WHO: Jangan Remehkan Omicron : Direktur Organisasi Kesehatan Dunia (WHO), Jenderal Tedros Adhanom Ghebreyesus meminta kepada seluruh masyarakat di seluruh dunia, agar tidak meremehkan penyebaran Omic ...  https://t.co/iVZnBIYUvp #beritabaik #timesindonesia #ketahananinformasi",2
@moshijio Padahal udah pernah kena covid dia dulu. Sekarang malah ngicip omicron hadreee,3
@Metiuww Abis dari turki bukannya bawa MV malah bawa omicron,3
"@CNNIndonesia waduh ini kalo mau dibantai ama netijen kelar si.  omicron lagi naik✅ bawa anak kecil✅ bawa orang hamil✅ punya comorbit✅ Padahal orang kek mereka itu enak loh dirumah, apa aja bisa dihadirin dirumah, mau apa juga tinggal pesen dan alasannya bosen dirumah? apakabar kita?",3
"dari kemarin sama keluarga dah mikir, ni artis sama keluarganya banyak bgt kontingennya ke luar negeri, apa ga takut kena omicron, eh beneran kejadian -_-",3
eh pas mak w bilang ashanty positif omicron w ngeyel blg gak kali mah positif corona doang tp bukan omicron. eh pas baca berita beneran omicron donggg,2
"@Askrlfess Semoga cpt sembuh. Klo dah kya gini jadi pelajaran deh, khusunya buat keluarga A6. Jangan makin nyusahin rakyat miskin dengan berpergian keluar negeri sedangkan omicron lagi banyak²nya. Sini juga suntuk woi di rumah trus, gak cuma keluarga lo doang.",3
@tyardya iya varian baru setelah omicron 😬,3
"Salah satu warga Surabaya ada yang terkonfirmasi terpapar varian Omicron. Kabar baiknya, dia cuma merasakan gejala ringan dan masih menjalani karantina dan perawatan di rumah sakit.  https://t.co/ei0ghjhYk7",1
"@mazzini_gsp dia mah kalo kena omicron juga punya duit buat berobat, ada orang yang cuma buat beli tolak angin aja ngga mampu",3
tolong jangan jadi importir Omicron,3
Yaa salahnya dia sendiri sih. Udah tau ada lagi ada Omicron malah pergi2. Ya emang pergi pake uangnya sndri tapi nanti pasti imbasnya ke rakyat yg gak sekaya dia.,3
"@pngstuaji_ bebal gimana. Lu tau gak, ada studi yg bilang bhw syarat jadi endemi, setiap orang hrs kena omicron. Terpapar atau terinfeksi. Krn gejala sangat ringan bahkan tanpa gejala.  lu mau seumur hidup dalam ketakutan dan kekalutan, ya silakan aja. #MassFormationPsychosis",1
"@rhmltaa @Askrlfess tadi aku baca dimana ya lupa, kata dia asanti kena omicron",2
@detikcom omicron omicron jangan diada adain lahhhhhhhhh buset capeee ni rakyat,3
"@tubirfess Tp Ashanty dan Keluarganya ini punya pengaruh gede ke masyarakat... Duh gmn ngomongnya ya Wkwkwk Ah simpulin sendiri ajaaa, gue juga sempet kena omicron pas kemarin, bener2 mirip flu batuk biasa, gak anosmia, mungkin gak terlalu parah efeknya karna udah vaksin 2x😅",1
Orang2 kaya pada gabisa nahan syahwat jalan2 ke luar negerinya dulu ga sih? Udah tau omicron lagi merajalela.,3
Jiah omicron,2
